latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,FRP MW,daynight,type
30.7266,75.1954,318.2,1.6,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,300.4,17.1,1.71,D,0
30.6016,74.5295,319.5,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.3,16.6,1.66,D,0
30.6048,74.5601,319.6,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300,17.1,1.71,D,0
30.5974,74.5201,321.3,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.2,19.2,1.92,D,0
30.4679,74.2216,320.7,1.4,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.9,17.5,1.75,D,0
30.315,73.1399,321.5,1.2,1.1,31-10-2019,836,Aqua,MODIS,70,6.03,302.8,14.7,1.47,D,0
30.1748,74.5903,321.2,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,301.9,19.1,1.91,D,0
30.2368,75.2925,320.3,1.6,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,300.7,21.2,2.12,D,0
30.1162,74.6982,321.7,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,301.9,21,2.1,D,0
30.137,74.9972,321.3,1.6,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.5,23.1,2.31,D,0
30.0887,75.2912,320.8,1.6,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,300.7,21.5,2.15,D,0
30.0748,75.3782,320.7,1.6,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,301.4,21.3,2.13,D,0
30.5532,76.0538,318.3,1.8,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,299.3,20.2,2.02,D,0
30.351,74.7395,320,1.5,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.7,17.5,1.75,D,0
30.4445,75.8846,318.7,1.8,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,300.1,22,2.2,D,2
30.458,76.2694,320.4,1.9,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,299.8,24.2,2.42,D,0
30.3466,75.3751,319.5,1.7,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,299.8,19.8,1.98,D,0
30.0483,73.2,322.2,1.2,1.1,31-10-2019,836,Aqua,MODIS,70,6.03,304.1,13.8,1.38,D,0
31.4272,74.7129,316.8,1.6,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,300.7,14.9,1.49,D,0
31.9,73.6733,316.9,1.4,1.2,31-10-2019,836,Aqua,MODIS,70,6.03,299.4,13.9,1.39,D,0
31.3006,75.247,318.8,1.7,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,301.1,15.5,1.55,D,0
31.3018,75.2538,317.5,1.7,1.3,31-10-2019,836,Aqua,MODIS,70,6.03,301.2,14.1,1.41,D,0
30.65,75.4869,313.5,1.5,1.2,01-11-2019,606,Terra,MODIS,70,6.03,295.4,12.3,1.23,D,0
30.273,76.1269,310.4,2.3,1.5,01-11-2019,741,Aqua,MODIS,70,6.03,279.7,28.3,2.83,D,0
12.3363,75.1457,316.7,1.1,1.1,02-11-2019,819,Aqua,MODIS,70,6.03,300.1,9.5,0.95,D,0
27.715,77.5112,320.3,1.3,1.1,02-11-2019,823,Aqua,MODIS,70,6.03,299.9,13.4,1.34,D,2
17.3589,96.6564,320.1,1,1,03-11-2019,418,Terra,MODIS,70,6.03,298.6,8.1,0.81,D,0
30.7382,74.4451,316.6,1,1,03-11-2019,554,Terra,MODIS,70,6.03,298.2,8.3,0.83,D,0
30.8862,74.5292,313,4.5,2,03-11-2019,729,Aqua,MODIS,70,6.03,293,51.8,5.18,D,0
21.9216,83.3491,307.1,1.1,1,03-11-2019,1651,Terra,MODIS,70,6.03,294.5,7.7,0.77,N,2
28.4779,80.0616,316.8,1,1,21-10-2019,758,Aqua,MODIS,69,6.03,298.1,10.2,1.02,D,0
28.0462,80.2631,318,1,1,21-10-2019,758,Aqua,MODIS,69,6.03,305.7,8.4,0.84,D,0
30.9074,75.2979,317.5,1.3,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,299.7,14.9,1.49,D,0
30.7614,74.7649,318.6,1.4,1.2,21-10-2019,759,Aqua,MODIS,69,6.03,302.1,15.2,1.52,D,0
30.8262,76.5352,314.2,1.1,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,302.8,5.9,0.59,D,0
30.1474,76.2903,318.7,1.2,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,302.3,12.2,1.22,D,0
29.8788,76.343,318.5,1.2,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,303,11.9,1.19,D,0
29.808,75.9777,319.1,1.2,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,302.6,14.3,1.43,D,0
29.8587,76.5201,318.5,1.2,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,302.6,12,1.2,D,0
29.8119,76.9791,317.4,1.1,1.1,21-10-2019,759,Aqua,MODIS,69,6.03,301.6,10.5,1.05,D,0
13.3327,101.4616,320.3,1,1,22-10-2019,355,Terra,MODIS,69,6.03,300.6,9.8,0.98,D,0
30.8452,74.7787,318.2,1.9,1.4,22-10-2019,842,Aqua,MODIS,69,6.03,302,20.6,2.06,D,0
31.3378,74.7641,316.9,1.6,1.2,23-10-2019,612,Terra,MODIS,69,6.03,300.3,16,1.6,D,0
31.3377,74.77,316.4,1.6,1.2,23-10-2019,612,Terra,MODIS,69,6.03,300.3,16,1.6,D,0
30.0112,76.2768,318.6,1.8,1.3,23-10-2019,747,Aqua,MODIS,69,6.03,305.7,16,1.6,D,0
29.8809,76.1884,318.9,1.8,1.3,23-10-2019,747,Aqua,MODIS,69,6.03,303.5,21,2.1,D,0
31.0658,74.8314,316.6,2.1,1.4,23-10-2019,747,Aqua,MODIS,69,6.03,299.6,22.4,2.24,D,0
30.5941,75.4562,315.9,2,1.4,23-10-2019,747,Aqua,MODIS,69,6.03,299.2,22.6,2.26,D,0
30.6079,76.3481,315.3,1.7,1.3,23-10-2019,747,Aqua,MODIS,69,6.03,301.2,15.2,1.52,D,0
28.923,79.7659,316,1.2,1.1,24-10-2019,517,Terra,MODIS,69,6.03,300.1,8.2,0.82,D,0
9.7741,98.7374,318.1,1.1,1.1,24-10-2019,645,Aqua,MODIS,69,6.03,294.6,13.7,1.37,D,0
29.105,79.151,316.1,2.3,1.5,24-10-2019,829,Aqua,MODIS,69,6.03,299.1,24.9,2.49,D,0
31.1524,74.5279,321.2,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,300.7,14,1.4,D,0
31.0114,74.6999,319.3,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,300.3,12.9,1.29,D,0
30.9712,74.5434,319.8,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,300.6,14.1,1.41,D,0
30.6338,73.7599,319.9,1.1,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,302.8,10.7,1.07,D,0
30.6459,74.4474,319.4,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,301.2,12.3,1.23,D,0
30.5943,74.7058,319,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,300,12.6,1.26,D,0
30.3636,76.5227,316.8,1.6,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,300.8,11.7,1.17,D,0
30.3535,76.6395,316.7,1.6,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,301.4,12.9,1.29,D,0
30.0935,74.4232,321.2,1.2,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,302.8,14.2,1.42,D,0
31.8338,75.4338,316,1.4,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,300.5,10,1,D,0
31.6694,75.3088,316.9,1.4,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,300.1,11.5,1.15,D,0
29.649,75.8405,319.8,1.4,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,300.6,16.2,1.62,D,0
30.2363,73.2213,320.5,1.1,1,24-10-2019,830,Aqua,MODIS,69,6.03,303.8,11.4,1.14,D,0
31.5407,75.2627,317.5,1.4,1.2,24-10-2019,830,Aqua,MODIS,69,6.03,300.7,11.5,1.15,D,0
31.2375,74.8118,318.5,1.3,1.1,24-10-2019,830,Aqua,MODIS,69,6.03,300,13,1.3,D,0
31.4194,74.637,317.8,1.1,1,25-10-2019,559,Terra,MODIS,69,6.03,300.4,10.6,1.06,D,0
31.2262,74.5293,318.3,1.1,1,25-10-2019,600,Terra,MODIS,69,6.03,301.4,10.6,1.06,D,0
30.9746,76.2813,311.3,2.7,1.6,25-10-2019,735,Aqua,MODIS,69,6.03,296.7,22.5,2.25,D,0
30.5509,76.7856,311.9,2.6,1.5,25-10-2019,735,Aqua,MODIS,69,6.03,297.2,19.2,1.92,D,0
30.603,75.7945,312,3,1.7,25-10-2019,735,Aqua,MODIS,69,6.03,296.9,29.5,2.95,D,0
30.2491,75.6326,318.6,1,1,26-10-2019,817,Aqua,MODIS,69,6.03,299.9,10.9,1.09,D,0
29.7465,75.5894,319.1,1,1,26-10-2019,817,Aqua,MODIS,69,6.03,300.8,10.5,1.05,D,0
29.7355,76.8396,317.1,1.1,1,26-10-2019,817,Aqua,MODIS,69,6.03,300.4,9.9,0.99,D,0
29.7793,77.1938,316.7,1.1,1.1,26-10-2019,817,Aqua,MODIS,69,6.03,299.4,10.8,1.08,D,2
27.8645,77.3992,322.9,1.1,1.1,26-10-2019,817,Aqua,MODIS,69,6.03,303.3,13.2,1.32,D,0
31.2225,74.8096,319.4,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.1,9.3,0.93,D,0
30.8028,76.128,315.9,1.1,1,26-10-2019,818,Aqua,MODIS,69,6.03,299.9,8.9,0.89,D,0
30.6759,75.3833,317.6,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,299.9,10.3,1.03,D,0
30.682,76.4673,315.9,1.1,1,26-10-2019,818,Aqua,MODIS,69,6.03,299.4,7.8,0.78,D,0
30.3621,74.6472,318.4,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301,9.8,0.98,D,0
30.4276,75.5233,318.3,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,300.5,10.8,1.08,D,0
30.3323,75.0291,318.9,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,299.4,10.1,1.01,D,0
31.1905,75.1755,318.9,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,302.6,8.3,0.83,D,0
31.0889,74.5744,327.1,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,303.3,15.5,1.55,D,0
31.0992,75.2531,318.8,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.4,9.7,0.97,D,0
31.1006,75.2637,318.9,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.4,9.7,0.97,D,0
31.1115,75.6815,317.6,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,300.2,8.9,0.89,D,0
30.8836,74.8243,319.3,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,300,9.8,0.98,D,0
30.7591,74.4615,319.2,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.8,9.1,0.91,D,0
30.8585,75.3051,318.2,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,299.7,10.3,1.03,D,0
30.9967,76.3538,315.2,1.1,1,26-10-2019,818,Aqua,MODIS,69,6.03,300,8.4,0.84,D,0
30.7176,74.4907,319.3,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,300.6,9.4,0.94,D,0
30.7118,74.848,319,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301,9.1,0.91,D,0
31.6622,75.4061,316.6,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.9,7.7,0.77,D,0
31.5438,75.5504,318.3,1,1,26-10-2019,818,Aqua,MODIS,69,6.03,301.1,8.3,0.83,D,0
30.8795,75.2959,317.9,1,1,27-10-2019,547,Terra,MODIS,69,6.03,300.7,10.2,1.02,D,0
34.1345,74.1061,317.1,1.1,1,27-10-2019,547,Terra,MODIS,69,6.03,297.3,14.9,1.49,D,0
29.4516,76.5989,317,1,1,27-10-2019,548,Terra,MODIS,69,6.03,300.6,9.6,0.96,D,0
30.5254,76.3169,309.8,4.5,1.9,27-10-2019,723,Aqua,MODIS,69,6.03,296.4,35.3,3.53,D,0
30.9324,74.5574,319,3.9,1.8,27-10-2019,901,Aqua,MODIS,69,6.03,297.7,70.2,7.02,D,0
30.9068,71.9278,320.1,2.6,1.5,27-10-2019,901,Aqua,MODIS,69,6.03,298.3,45,4.5,D,0
21.5828,101.8623,314,1.2,1.1,28-10-2019,624,Aqua,MODIS,69,6.03,297.1,10.3,1.03,D,0
29.8749,76.4649,319.1,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.3,9.6,0.96,D,2
29.8364,76.2763,320.5,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.3,10,1,D,0
29.6918,75.8212,319.4,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.4,9.2,0.92,D,0
29.6897,76.0467,319.1,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.7,10.6,1.06,D,0
30.4262,77.2421,316.1,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301,7.4,0.74,D,0
30.0276,74.9789,321.5,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,302.6,14,1.4,D,0
30.0679,75.7396,320.6,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.9,10.2,1.02,D,0
29.9587,75.1207,321.7,1.1,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,302.5,14.5,1.45,D,0
31.1524,75.3576,318.5,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.9,10.3,1.03,D,0
30.9485,74.4433,319.4,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,301.3,12,1.2,D,0
30.9177,74.4377,319.5,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,301.7,11.7,1.17,D,0
31.1641,76.254,316.3,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.2,8,0.8,D,0
31.018,76.2025,316.4,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302,7.6,0.76,D,0
30.8948,75.5875,318.2,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,300.3,10.7,1.07,D,0
30.4263,74.1021,319.5,1.3,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,301.4,15.1,1.51,D,0
30.5626,75.0895,319.4,1.1,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,301.6,12.8,1.28,D,0
30.662,75.7634,318.1,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,300.9,9,0.9,D,0
30.2636,74.7228,320.2,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,302.8,12.7,1.27,D,0
30.5148,76.3551,317.7,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302,8.8,0.88,D,0
30.3276,75.2892,320.2,1.1,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,301.7,11.8,1.18,D,0
30.8591,74.4071,328.9,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,304.2,21.5,2.15,D,0
31.0151,75.5379,318.1,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.5,9.4,0.94,D,0
30.4608,76.246,317.9,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.5,9,0.9,D,0
30.3435,75.7313,332.9,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,304,24,2.4,D,0
30.1431,75.0559,321.2,1.1,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,302.1,13.8,1.38,D,0
30.2846,75.941,319.4,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.5,9.8,0.98,D,0
29.9544,75.8498,327.1,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,303.2,17.1,1.71,D,0
30.3818,74.6406,319.8,1.2,1.1,28-10-2019,805,Aqua,MODIS,69,6.03,302.8,13.4,1.34,D,0
30.543,75.8234,318.7,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,301.5,10.6,1.06,D,0
30.0706,76.5966,319.1,1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.2,9.8,0.98,D,0
29.956,76.1456,320.2,1.1,1,28-10-2019,805,Aqua,MODIS,69,6.03,302.8,9.9,0.99,D,0
31.42,75.2914,317.3,1.1,1,28-10-2019,806,Aqua,MODIS,69,6.03,303.8,7.7,0.77,D,0
31.2266,74.8256,320.7,1.1,1.1,28-10-2019,806,Aqua,MODIS,69,6.03,300.1,12.3,1.23,D,0
31.1509,74.8129,327.2,1.1,1.1,28-10-2019,806,Aqua,MODIS,69,6.03,300.4,20.8,2.08,D,0
31.8559,74.6527,317.5,1.1,1.1,28-10-2019,806,Aqua,MODIS,69,6.03,301,10.7,1.07,D,0
31.8692,75.4899,315.9,1.1,1,28-10-2019,806,Aqua,MODIS,69,6.03,300.9,7.2,0.72,D,0
18.3763,96.4699,318.6,1.4,1.2,29-10-2019,400,Terra,MODIS,69,6.03,299.1,9.2,0.92,D,0
17.9998,95.6172,319.4,1,1,29-10-2019,706,Aqua,MODIS,69,6.03,301,7.1,0.71,D,0
30.2675,72.1083,320.6,1.6,1.2,29-10-2019,848,Aqua,MODIS,69,6.03,305.1,18.3,1.83,D,0
31.2379,74.6701,323,2.5,1.5,29-10-2019,848,Aqua,MODIS,69,6.03,299.3,46,4.6,D,0
31.1196,74.5488,316.8,2,1.4,30-10-2019,618,Terra,MODIS,69,6.03,299.9,19.8,1.98,D,0
30.5753,74.492,319.1,1.8,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,301,21,2.1,D,0
30.6006,74.7501,319.3,1.7,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,301.3,19.9,1.99,D,0
30.432,74.3612,318.9,1.9,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,301.3,23.3,2.33,D,0
30.3452,74.6412,319.1,1.8,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,301.3,21.1,2.11,D,0
32.0101,75.3211,314.1,1.5,1.2,30-10-2019,753,Aqua,MODIS,69,6.03,298.3,9.5,0.95,D,0
30.1095,75.0409,321,1.7,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,302,22.9,2.29,D,0
30.2198,76.2708,318.4,1.4,1.2,30-10-2019,753,Aqua,MODIS,69,6.03,299.3,14.7,1.47,D,0
29.9577,75.4085,320.8,1.6,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,300.9,19.8,1.98,D,0
29.9737,75.8764,321.5,1.5,1.2,30-10-2019,753,Aqua,MODIS,69,6.03,301.4,19.4,1.94,D,0
29.9517,75.8174,320.6,1.5,1.2,30-10-2019,753,Aqua,MODIS,69,6.03,301.4,17.9,1.79,D,0
29.7316,75.1966,320.9,1.7,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,302.6,23,2.3,D,0
29.7138,75.3498,321.1,1.7,1.3,30-10-2019,753,Aqua,MODIS,69,6.03,302.5,22.1,2.21,D,0
29.6503,76.3835,317.9,1.4,1.2,30-10-2019,753,Aqua,MODIS,69,6.03,299.4,18.1,1.81,D,0
23.7742,86.3956,306.8,1,1,30-10-2019,1959,Aqua,MODIS,69,6.03,295.2,7,0.7,N,2
24.475,81.5727,340.8,1.1,1,31-10-2019,524,Terra,MODIS,69,6.03,300.7,35.5,3.55,D,0
18.4684,96.5964,319,1,1,31-10-2019,654,Aqua,MODIS,69,6.03,296.4,8,0.8,D,0
31.1384,74.562,318.5,1.5,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.9,14.4,1.44,D,0
30.8426,75.2069,317.9,1.6,1.3,31-10-2019,836,Aqua,MODIS,69,6.03,299.6,18.7,1.87,D,0
30.7227,74.5989,319,1.5,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.4,17.6,1.76,D,0
30.291,73.3645,320.8,1.3,1.1,31-10-2019,836,Aqua,MODIS,69,6.03,303,13.6,1.36,D,0
30.173,74.8157,320.7,1.5,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.8,20.1,2.01,D,0
30.1831,75.2222,319.8,1.6,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.5,20.7,2.07,D,0
30.3786,74.6884,319.9,1.5,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.8,18.5,1.85,D,0
30.351,75.3056,319.3,1.6,1.3,31-10-2019,836,Aqua,MODIS,69,6.03,300.5,18.9,1.89,D,0
30.3528,75.3225,319.8,1.6,1.3,31-10-2019,836,Aqua,MODIS,69,6.03,300.2,19.8,1.98,D,0
30.4647,76.4709,317.2,2,1.4,31-10-2019,836,Aqua,MODIS,69,6.03,300.4,19.8,1.98,D,0
30.2616,74.5569,320.2,1.5,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,299.1,19.3,1.93,D,0
30.3763,76.0452,318,1.8,1.3,31-10-2019,836,Aqua,MODIS,69,6.03,300.7,19.1,1.91,D,0
30.1905,74.4361,321.1,1.4,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.4,19.1,1.91,D,0
31.8327,74.8757,315.4,1.6,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,298,16,1.6,D,0
31.6176,74.7897,315.2,1.6,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,300.8,13.9,1.39,D,2
31.2827,74.9622,317.4,1.6,1.2,31-10-2019,836,Aqua,MODIS,69,6.03,299.5,16.4,1.64,D,0
30.9075,71.9215,322.2,1.1,1,31-10-2019,836,Aqua,MODIS,69,6.03,299.4,15.6,1.56,D,0
30.2117,76.3483,315.8,1.7,1.3,01-11-2019,606,Terra,MODIS,69,6.03,292,18.3,1.83,D,0
27.7357,96.3048,310.8,1.1,1,02-11-2019,644,Aqua,MODIS,69,6.03,297.3,7,0.7,D,0
25.6797,76.6709,322.4,1.1,1.1,02-11-2019,822,Aqua,MODIS,69,6.03,302.8,12.6,1.26,D,0
31.5631,74.6095,315.7,1,1,03-11-2019,553,Terra,MODIS,69,6.03,296,9,0.9,D,0
31.1887,74.7021,317.1,1,1,03-11-2019,553,Terra,MODIS,69,6.03,298.4,7.8,0.78,D,0
19.2384,73.0323,317.6,1.1,1,03-11-2019,557,Terra,MODIS,69,6.03,302.8,9.6,0.96,D,2
17.963,96.5806,317.8,2.2,1.4,03-11-2019,724,Aqua,MODIS,69,6.03,297,18.1,1.81,D,0
31.0189,76.1845,310.1,3.5,1.8,03-11-2019,729,Aqua,MODIS,69,6.03,293.8,29.4,2.94,D,0
31.3041,74.8006,317.6,1.3,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,301.2,13.8,1.38,D,0
31.3346,75.0821,317.6,1.3,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,302,11.4,1.14,D,0
30.8826,74.4069,318.4,1.4,1.2,21-10-2019,759,Aqua,MODIS,68,6.03,302,13.8,1.38,D,0
30.371,76.2586,316.5,1.2,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,301.4,11.4,1.14,D,0
30.3,76.0931,317.4,1.2,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,300.6,12.6,1.26,D,0
29.9818,76.2077,321.6,1.2,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,303.9,14.5,1.45,D,0
30.0515,76.743,317.4,1.1,1.1,21-10-2019,759,Aqua,MODIS,68,6.03,302.2,9.6,0.96,D,0
31.6259,75.0984,316.6,1.3,1.1,21-10-2019,800,Aqua,MODIS,68,6.03,301,10.8,1.08,D,0
18.0546,98.5996,318,1.2,1.1,22-10-2019,700,Aqua,MODIS,68,6.03,300.7,8.7,0.87,D,0
31.9008,75.323,314.4,2.2,1.4,22-10-2019,842,Aqua,MODIS,68,6.03,301.1,18,1.8,D,0
30.8387,74.7664,317.4,1.9,1.4,22-10-2019,842,Aqua,MODIS,68,6.03,302.3,19.6,1.96,D,0
31.3766,75.2319,314.5,1.7,1.3,23-10-2019,612,Terra,MODIS,68,6.03,300.5,11.8,1.18,D,0
28.9045,79.5012,316.4,1.2,1.1,23-10-2019,746,Aqua,MODIS,68,6.03,302.9,9.4,0.94,D,2
31.2633,74.626,316.6,2.2,1.4,23-10-2019,747,Aqua,MODIS,68,6.03,299.1,21.2,2.12,D,0
31.2245,74.9598,315.6,2.1,1.4,23-10-2019,747,Aqua,MODIS,68,6.03,300.1,17.8,1.78,D,0
30.8343,74.6768,317.2,2.2,1.4,23-10-2019,747,Aqua,MODIS,68,6.03,300.6,23.4,2.34,D,0
30.6032,75.4585,315.7,2,1.4,23-10-2019,747,Aqua,MODIS,68,6.03,299.3,21.9,2.19,D,0
30.3924,76.4937,315.9,1.7,1.3,23-10-2019,747,Aqua,MODIS,68,6.03,302.5,13.7,1.37,D,0
31.1395,74.6742,318.4,1.2,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,300.2,12,1.2,D,0
30.9276,74.7729,318.6,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,300.4,12.2,1.22,D,0
30.8644,74.7487,318.9,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,300.7,12.4,1.24,D,0
30.8356,74.6745,318.8,1.2,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,300,12.4,1.24,D,0
30.7922,74.6621,319.2,1.2,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,300.5,12.7,1.27,D,0
30.7934,75.021,318.1,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,299.9,12.6,1.26,D,0
30.7294,76.3109,315.1,1.5,1.2,24-10-2019,830,Aqua,MODIS,68,6.03,300,11.5,1.15,D,0
30.2583,76.8277,315.8,1.6,1.3,24-10-2019,830,Aqua,MODIS,68,6.03,300.7,12,1.2,D,0
31.8051,75.3639,315.6,1.4,1.2,24-10-2019,830,Aqua,MODIS,68,6.03,300.8,8.5,0.85,D,0
30.6663,76.1507,315.7,1.5,1.2,24-10-2019,830,Aqua,MODIS,68,6.03,300.1,12.7,1.27,D,0
30.1888,72.9307,320.2,1,1,24-10-2019,830,Aqua,MODIS,68,6.03,301.8,11.4,1.14,D,0
30.1811,74.4782,319.8,1.2,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,304.4,11.9,1.19,D,2
30.2898,75.5097,318.6,1.4,1.2,24-10-2019,830,Aqua,MODIS,68,6.03,299.5,16.2,1.62,D,0
30.1559,74.4324,319.7,1.2,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,302.8,12,1.2,D,0
31.3413,74.9261,320.7,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,301.4,14.7,1.47,D,0
31.2876,74.804,323.1,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,299.2,17.8,1.78,D,0
31.2315,74.759,318,1.3,1.1,24-10-2019,830,Aqua,MODIS,68,6.03,299.4,12.1,1.21,D,0
17.8637,95.569,318.2,1.1,1,25-10-2019,424,Terra,MODIS,68,6.03,299.1,7.5,0.75,D,0
16.6812,96.5552,317.6,1.2,1.1,25-10-2019,425,Terra,MODIS,68,6.03,299.4,8.9,0.89,D,0
31.3018,74.6925,317.4,1.1,1,25-10-2019,559,Terra,MODIS,68,6.03,300.3,9.8,0.98,D,0
30.696,74.8787,316.3,1.1,1.1,25-10-2019,600,Terra,MODIS,68,6.03,299.7,10,1,D,0
30.2917,76.442,312.8,2.8,1.6,25-10-2019,735,Aqua,MODIS,68,6.03,297.2,25.5,2.55,D,0
14.7005,100.683,318.6,1.1,1.1,26-10-2019,634,Aqua,MODIS,68,6.03,298.6,9.2,0.92,D,0
36.1564,100.6019,308.8,1.2,1.1,26-10-2019,640,Aqua,MODIS,68,6.03,290.3,7.2,0.72,D,0
